,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,token,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
647,2020-10-21 00:00:14+00:00,,en,,,71718,2473,"Bibliophile, political news junkie, writer, SEC 🏈 fan (GO VOLS!), adoptee, wife, mama (1 👧, 2 😻), cynic","California, USA",1192245990293532672,2019-11-07 01:03:10+00:00,False,False,,0,169,False,,1439,True,Ali,,mrsditez,False,F5F8FA,http://pbs.twimg.com/profile_images/1249143053522092032/y090vJFv_normal.jpg,,1318703605549920256,0,False,Twitter for iPhone,False,61164,"['Listening', 'scientists', 'bad', 'thing', 'I', 'cant', 'believe', 'said']",Listening,scientists,bad,thing,I,cant,believe,said,,,,,,,,,,,,,,,,
648,2020-10-21 00:00:14+00:00,,en,,,4649,11496,curiouser and curiouser,USA,22641780,2009-03-03 16:30:58+00:00,False,False,,17,132,False,,28,False,Brian Savin,,siwanoy,True,000000,http://pbs.twimg.com/profile_images/692518811644219393/3ZC3F67c_normal.jpg,,1318703605990436865,0,False,Twitter for iPhone,False,13,"['2', '', 'Trump', 'begin', 'making', 'first', 'words', 'mouth', 'demands', 'Biden', 'right', 'thing', 'amp']",2,,Trump,begin,making,first,words,mouth,demands,Biden,right,thing,amp,,,,,,,,,,,
649,2020-10-21 00:00:14+00:00,,en,,,65108,42604,Parler is the Mike Pence of social media,Swear Words,1098993965397917696,2019-02-22 17:12:34+00:00,False,False,,5,440,False,,950,True,"Think for yourself, Question authority",,spore_printce,False,F5F8FA,http://pbs.twimg.com/profile_images/1386011459847483396/a3c_Zp7G_normal.jpg,,1318703606137298945,0,False,Twitter Web App,False,20310,"['Wonder', 'never', 'hear', 'administrations', 'work', 'combat', 'human', 'trafficking', 'Today', 'Trump', 'Admin']",Wonder,never,hear,administrations,work,combat,human,trafficking,Today,Trump,Admin,,,,,,,,,,,,,
650,2020-10-21 00:00:14+00:00,,en,,,3009,2397,I just want my country back. #AmericaOrTrump,,14286292,2008-04-02 18:52:32+00:00,False,False,,2,55,False,,361,True,"Gabriel ""Hold them accountable, I say""",,mgabriel,False,C0DEED,http://pbs.twimg.com/profile_images/703345819475386368/Tetw5i5Y_normal.jpg,,1318703606095372288,0,False,Twitterrific for iOS,False,438,"['Donald', 'Trump', 'shitting', 'parents', 'grandparents', 'He', 'give', 'damn', 'whether', 'live', 'die', 'COVID_']",Donald,Trump,shitting,parents,grandparents,He,give,damn,whether,live,die,COVID_,,,,,,,,,,,,
651,2020-10-21 00:00:14+00:00,,en,,,53340,34101,"Live by choice, not chance.
Motivated, not manipulated.
Useful, not used.
Make changes, not excuses.
Self esteem, not self pity.
Excel, not compete.
I choose
🙌",NYC👉Texas! ,1198629303958802432,2019-11-24 15:48:37+00:00,False,False,,10,4333,False,,3602,True,𝓛𝓸𝓵𝓪,,DroppedmicAgain,False,F5F8FA,http://pbs.twimg.com/profile_images/1209829395424256001/euElCXd3_normal.jpg,,1318703606162444289,0,False,Twitter Web App,False,533,"['Feds', 'Confirm', 'Biden', 'Emails', 'Are', 'Authentic', '50', 'Former', 'Intel', 'Officials', 'Wrong', 'On', 'Russian', 'Disinfo']",Feds,Confirm,Biden,Emails,Are,Authentic,50,Former,Intel,Officials,Wrong,On,Russian,Disinfo,,,,,,,,,,
652,2020-10-21 00:00:14+00:00,,en,,,1384,491,,"Michigan, USA",483915648,2012-02-05 14:43:52+00:00,False,False,,1,24,False,,173,True,Opsldr11,,opsldr11,False,C0DEED,http://pbs.twimg.com/profile_images/1438190565628252168/I9a-RrAp_normal.jpg,,1318703606166659074,0,False,Twitter for iPhone,False,22090,"['If', 'FBI', 'laptop', 'along', 'let', 'Nancy', 'Pelosi', 'Democrats', 'impeach', 'litera']",If,FBI,laptop,along,let,Nancy,Pelosi,Democrats,impeach,litera,,,,,,,,,,,,,,
653,2020-10-21 00:00:14+00:00,,en,,,164986,25996,"She/her
Soul care wizard, master storyteller, change maker.
Creating simple marvelous lives with depth and laughter for you.",,2159222905,2013-10-27 16:38:08+00:00,False,False,,7,940,False,,1163,True,Teri Connolly,,soultraveler7,True,C0DEED,http://pbs.twimg.com/profile_images/378800000656068302/a7b3ef3ec98386a508bb65c6eb660670_normal.jpeg,,1318703606275723264,0,False,Twitter Web App,False,10078,"['BREAKING', 'Trump', 'Tax', 'Records', 'show', 'secretly', 'held', 'bank', 'account', 'China', 'The', 'account', 'show', 'Trumps', 'public', 'f']",BREAKING,Trump,Tax,Records,show,secretly,held,bank,account,China,The,account,show,Trumps,public,f,,,,,,,,
654,2020-10-21 00:00:14+00:00,,en,,,13332,3739,"He/Him; Enginerd; “reality is information, therefore physics and philosophy are hierarchically equivalent.” 🌈🦄",,1240053809847599104,2020-03-17 23:16:06+00:00,False,False,,0,22,False,,180,True,Lucas Hartmann,,HappyEnginerd,False,F5F8FA,http://pbs.twimg.com/profile_images/1240788544483926023/kPRsOYbE_normal.jpg,,1318703606275637255,0,False,Twitter for iPhone,False,0,"['The', 'president', 'lies', 'regularly', 'easily', 'verifiable', 'things']",The,president,lies,regularly,easily,verifiable,things,,,,,,,,,,,,,,,,,
656,2020-10-21 00:00:14+00:00,,en,,,25031,18482,,,344047580,2011-07-28 13:28:49+00:00,False,False,,0,37,True,,196,True,amber zelana,,ambershields1,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1318703606263128064,0,False,Twitter for Android,False,1086,"['Theres', 'Already', 'Corrupt', 'Presidential', 'Kid', 'Its', 'Ivanka', 'via']",Theres,Already,Corrupt,Presidential,Kid,Its,Ivanka,via,,,,,,,,,,,,,,,,
657,2020-10-21 00:00:14+00:00,,en,,,32276,14490,🌊🌊🌊🌊🌊🌊🌊🌊 #BLM #NOBOTSALLOWED #Veteran @USCG,Here,987157714320080896,2018-04-20 02:35:14+00:00,False,False,,0,1082,False,,2894,True,BethKraftHerrick,,herrick_beth,False,F5F8FA,http://pbs.twimg.com/profile_images/1324534617798373376/CQtPvvm2_normal.jpg,,1318703606309089281,0,False,Twitter for iPhone,False,539,"['As', 'raises', 'questions', 'opponents', 'standing', 'China', 'President', 'Trumps', 'taxes', 'reveal', 'details', 'acti']",As,raises,questions,opponents,standing,China,President,Trumps,taxes,reveal,details,acti,,,,,,,,,,,,
658,2020-10-21 00:00:14+00:00,,en,,,229830,157853,MenMom&catmom #cats #Resist👊🏼#votingrights #mentalhealth #BlackLivesMatter #LGBTQally #climatechange #Animals #Elephants  #vaccinated 🚫DMs #FBR,Northwest Louisiana ,1140330194,2013-02-01 17:53:23+00:00,False,False,,26,7688,False,,7570,False,Victoria,,victoriaozelle,True,030A2B,http://pbs.twimg.com/profile_images/1438467017389060104/D8QQ6zWe_normal.jpg,,1318703606321872898,0,False,Twitter for iPhone,False,356,"['We', 'end', 'forprofit', 'schemes', 'embedded', 'mass', 'incarceration', 'The', 'corrections', 'budget', '1', 'line']",We,end,forprofit,schemes,embedded,mass,incarceration,The,corrections,budget,1,line,,,,,,,,,,,,
659,2020-10-21 00:00:14+00:00,,en,,,2475,15011,"“Don’t give up. Don’t allow it to happen. If there is a concrete wall in front of you, go through it; go over it;but go to the other side of that wall” D. Trump",Atlanta,430839272,2011-12-07 16:37:21+00:00,False,False,,0,838,False,,1341,True,One that actually builds walls...that become homes,,Justhumane,True,C0DEED,http://pbs.twimg.com/profile_images/1098025867102437376/AkE4X6qi_normal.jpg,,1318703605973540865,0,False,Twitter Web App,False,0,"['Covid19', 'visiting', 'again']",Covid19,visiting,again,,,,,,,,,,,,,,,,,,,,,
660,2020-10-21 00:00:14+00:00,,en,,,41639,56263,"""Our lives begin to end the day we become silent about things that matter."" - Martin Luther King, Jr. | @DBTI_Makati | @SPPrep #AMDG | @RutgersU | @BU_Law","Manhattan, NY",50570777,2009-06-25 06:26:27+00:00,False,False,https://t.co/OK1jscg9bQ,32,415,False,,325,False,James Gutierrez,,jamesgutierrez,True,0D0101,http://pbs.twimg.com/profile_images/1443420100170821638/9H0-4Nzq_normal.jpg,,1318703606367948802,0,False,Twitter for iPad,False,412,"['Emails', 'threatening', 'Florida', 'voters', 'vote', 'Trump', 'else', 'linked', 'overseas', 'servers']",Emails,threatening,Florida,voters,vote,Trump,else,linked,overseas,servers,,,,,,,,,,,,,,
661,2020-10-21 00:00:14+00:00,,en,,,32656,2436,,"University Park, FL",992164808312217601,2018-05-03 22:11:38+00:00,False,False,,0,66,False,,465,True,nedra,,nedra04130174,False,F5F8FA,http://pbs.twimg.com/profile_images/1450263858900312069/3x-gykEa_normal.jpg,,1318703606237925377,0,False,Twitter for iPad,False,5636,"['CAUGHT', 'LYING', 'ONCE', 'AGAIN', '', 'Adam', 'Schiff', 'deserve', 'Chairman', 'Intelligence', 'Committee']",CAUGHT,LYING,ONCE,AGAIN,,Adam,Schiff,deserve,Chairman,Intelligence,Committee,,,,,,,,,,,,,
662,2020-10-21 00:00:14+00:00,,en,,,293426,117758,"Sports, politics, and other random stuff. University of Missouri alum.",,253206881,2011-02-16 19:37:48+00:00,False,False,,9,707,False,,1383,False,Tom Wright,,Tom_Wright12,False,9AE4E8,http://pbs.twimg.com/profile_images/2060661558/twitter_pic_normal.jpg,,1318703606296678400,0,False,TweetDeck,False,0,['fuck'],fuck,,,,,,,,,,,,,,,,,,,,,,,
663,2020-10-21 00:00:14+00:00,,en,,,83988,19677,Retired Nurse from PA. Proud supporter of President Trump. Patriot! IFBAP!,"Pittsburgh, PA",346789800,2011-08-01 21:00:42+00:00,False,False,,0,1746,True,,2915,True,Sandy Harvey,,SandyHarvey2,True,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1318703606187630596,0,False,Twitter for Android,False,7626,"['LOL', 'Your', 'running', 'mate', 'selling', 'it']",LOL,Your,running,mate,selling,it,,,,,,,,,,,,,,,,,,
664,2020-10-21 00:00:14+00:00,,en,,,360300,70925,"WJC ‘21 M.A, BC '19 Psych B.S Lead Therapist/Med Scribe -FGO & Arknights- YT: SMTrules. my thoughts/words He/Him read 13Dr Comics! #DoctorWho","Framingham, MA",3041776025,2015-02-17 01:51:51+00:00,False,False,,2,255,False,,634,False,Kyle,,UgandanPrinc3,True,000000,http://pbs.twimg.com/profile_images/1457836174689591300/MZ3CQXnW_normal.jpg,,1318703606409891847,0,False,Twitter for iPhone,False,885,"['Lesley', 'Stahl', 'wore', 'mask', 'today', 'White', 'House', 'right', 'start', 'interview', 'Trump', 'including', 'gr']",Lesley,Stahl,wore,mask,today,White,House,right,start,interview,Trump,including,gr,,,,,,,,,,,
665,2020-10-21 00:00:14+00:00,,en,,,61752,92458,I block the brainwashed,Book,1431297432,2013-05-15 19:20:21+00:00,False,False,,0,313,False,,383,True,ᴛᴏᴍ ᴄᴜʟʟᴇɴ,,papadave64,False,C0DEED,http://pbs.twimg.com/profile_images/1440678884903559176/VNUDP-zv_normal.jpg,,1318703606204432386,0,False,Twitter for Android,False,0,"['A', 'Republic', 'keep', 'it']",A,Republic,keep,it,,,,,,,,,,,,,,,,,,,,
666,2020-10-21 00:00:14+00:00,,en,,,26978,14624,,,252170632,2011-02-14 16:53:09+00:00,False,False,,0,82,True,,200,True,Tonia Fortini,,t_fortini,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1318703606485450752,0,False,Twitter for iPhone,False,1041,"['NEW', 'Trump', 'Chinese', 'bank', 'account', 'listed', 'financial', 'disclosures', 'The', 'account', 'controlled', 'Trump', 'Int']",NEW,Trump,Chinese,bank,account,listed,financial,disclosures,The,account,controlled,Trump,Int,,,,,,,,,,,
667,2020-10-21 00:00:14+00:00,,en,,,99424,81100,Business owner. Army veteran. Patriot. Vote Blue. 🇺🇸🇺🇸#TeamBiden. #resist. #VetsResist. #TrumpVirus. #BikersforBiden. I follow back 🌊🌊🌊🌊. FBR,,1245054791014920194,2020-03-31 18:26:22+00:00,False,False,,17,14819,False,,15326,True,🌊Ken P🌊,,KenP1958,True,F5F8FA,http://pbs.twimg.com/profile_images/1265002259865317376/aSCOWl8C_normal.jpg,,1318703606464393217,0,False,Twitter for iPhone,False,1,"['You', 'it', 'Just', 'lies', 'Like', 'below', 'TrumpLiesEverytimeHeSpeaks', 'Meadows', 'tells', 'judge', 'Trump', 'd']",You,it,Just,lies,Like,below,TrumpLiesEverytimeHeSpeaks,Meadows,tells,judge,Trump,d,,,,,,,,,,,,
668,2020-10-21 00:00:14+00:00,,en,,,158568,79523,"Plant based, picture taker, ukulele player, and lover of nature.  #Resist  #BlackLivesMatter NO DMs. NO lists.",,2419341534,2014-03-30 18:08:35+00:00,False,False,,3,3844,False,,4993,True,Carey Got Vaxxed 💉,,careystrombotne,False,C0DEED,http://pbs.twimg.com/profile_images/935524476057350144/_kIY87vQ_normal.jpg,,1318703606510448640,0,False,Twitter for Android,False,7390,"['If', 'cant', 'handle', '60', 'Minutes', 'cant', 'handle', '4', 'years']",If,cant,handle,60,Minutes,cant,handle,4,years,,,,,,,,,,,,,,,
669,2020-10-21 00:00:14+00:00,,en,,,121491,91678,"Trial Lawyer. Small Business Owner. Son of #Latvian Refugee. Licensed in IL, IA, CO, CA, and the USPTO. Followed by many blue checks.",Chicago 🇺🇸🇺🇸🇺🇸,1209946634,2013-02-22 22:21:45+00:00,False,False,https://t.co/QyDAaNB3at,2,2433,False,,3229,False,Scott Kaspar 🔹,,ScottKaspar,True,000000,http://pbs.twimg.com/profile_images/1276270595945181185/cvggASOE_normal.jpg,,1318703606497972224,0,False,Twitter for iPhone,False,352,"['ok', 'media', 'twitter', 'whats', 'excuse', '', 'Documents', 'show', 'alleged', 'Hunter', 'Biden', 'signature', 'FBI', 'contacts', 'computer', 'rep']",ok,media,twitter,whats,excuse,,Documents,show,alleged,Hunter,Biden,signature,FBI,contacts,computer,rep,,,,,,,,
670,2020-10-21 00:00:14+00:00,,en,,,11,14133,"Married to best partner+great family. Facilitate DUI offender groups 12-15 hrs/wk.,8-9 months/yr.+world travel+ swim+ temple+DEMS.","Sun City Center, Fl. 33573",16190944,2008-09-08 19:56:53+00:00,False,False,,0,26,False,,762,True,lynleestep,,lynleestep,False,C0DEED,http://pbs.twimg.com/profile_images/3309784825/68c3ac9df79be285aac5850c8946e71d_normal.jpeg,,1318703606388957189,0,False,Twitter for iPhone,False,0,"['Note', 'recent', '4', '4', 'Sup', 'Ct', 'Vote', '', 'CALL', 'OUT', 'REPUBLICAN', 'SENATORS', 'TO', '', 'DELAY', 'ConeyBarrett', 'confirma']",Note,recent,4,4,Sup,Ct,Vote,,CALL,OUT,REPUBLICAN,SENATORS,TO,,DELAY,ConeyBarrett,confirma,,,,,,,
673,2020-10-21 00:00:14+00:00,,en,,,68285,24360,Just your typical gay depressed history nerd (he/him),"San Antonio, TX",3259835455,2015-06-29 10:13:09+00:00,False,False,,1,234,False,,903,True,Depresso espresso 😃,,coolmoistnugget,False,C0DEED,http://pbs.twimg.com/profile_images/1401081698276810753/TKXpnTI0_normal.jpg,,1318703606397345795,0,False,Twitter for Android,False,0,"['Its', 'logical', 'impossible', 'buddy', 'buddy', 'Trump', 'supporter', 'respect', 'life', 'If', 'they']",Its,logical,impossible,buddy,buddy,Trump,supporter,respect,life,If,they,,,,,,,,,,,,,
674,2020-10-21 00:00:14+00:00,,en,,,27859,24448,#NoDAPL #MedicareForAll 🦺,"California, USA",719697816952692736,2016-04-12 01:25:05+00:00,False,False,,16,591,False,,1558,True,Robert Brown,,w7bro,False,F5F8FA,http://pbs.twimg.com/profile_images/719804935601201152/bzPdkT1L_normal.jpg,,1318703606518870016,0,False,Twitter for iPhone,False,45,"['JIMMY', 'IS', 'LIVE', 'NOW', '', '500pm', 'PT', '', '800pm', 'ET', 'Using', 'RussiaGate', 'Defend', 'Corruption', 'Bidens', 'GOP', 'Cabinet', 'Rolling', 'Stone', 'Endo']",JIMMY,IS,LIVE,NOW,,500pm,PT,,800pm,ET,Using,RussiaGate,Defend,Corruption,Bidens,GOP,Cabinet,Rolling,Stone,Endo,,,,
675,2020-10-21 00:00:14+00:00,,en,,,32695,14983,Les Canadiens Willie P Bennett Maple Leafs Richard Manuel John Prine Jerry Jeff walker ed bickert sonny Rollins tony rice Bill Evans Keith Jarrett,,1045429730193870848,2018-09-27 21:47:25+00:00,False,False,,0,80,True,,2505,True,59rwc59,,59rwc59,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1318703606607085568,0,False,Twitter for iPad,False,3275,"['BREAKING', 'Apparently', 'NYTimes', 'uncovered', 'secret', 'bank', 'account', 'Trump', 'China']",BREAKING,Apparently,NYTimes,uncovered,secret,bank,account,Trump,China,,,,,,,,,,,,,,,
676,2020-10-21 00:00:14+00:00,,en,,,404831,284242,"Worked, stayed home till 3 kids graduate Uni. got dream job in Book Store, retired. Watch US politics.Have friends and followers.",,3325526691,2015-06-14 21:01:57+00:00,False,False,,96,1845,False,,1862,True,Jeannette Palmer🐝💛,,MNettiePalmer,False,C0DEED,http://pbs.twimg.com/profile_images/720039730113560577/DrO00zos_normal.jpg,,1318703606539964417,0,False,Twitter for iPhone,False,98,"['The', 'guy', 'bankrupted', 'CASINO', 'Why', 'would', 'anyone', 'think', 'campaign', 'would', 'different']",The,guy,bankrupted,CASINO,Why,would,anyone,think,campaign,would,different,,,,,,,,,,,,,
677,2020-10-21 00:00:14+00:00,,en,,,35492,49886,I am a Political Geek/Junkie & Huge Georgia Bulldog Fan and YES - Bimbo is my REAL name ...,North Georgia,38966295,2009-05-10 01:11:19+00:00,False,False,,14,543,False,,1402,False,Bimbo Briscoe #MAGA #RESIST2022/2024,,BimboBriscoe,False,080200,http://pbs.twimg.com/profile_images/1357118659852984321/apduuMYc_normal.jpg,,1318703606497988614,0,False,Twitter for iPad,False,28,"['John', 'James', 'American', 'future', 'Roland', 'scumbags', 'like', 'spreading', 'tsunami', 'lies', 'forces', 'take', 'wha']",John,James,American,future,Roland,scumbags,like,spreading,tsunami,lies,forces,take,wha,,,,,,,,,,,
678,2020-10-21 00:00:14+00:00,,en,,,119189,36357,,,754009229099491328,2016-07-15 17:46:24+00:00,False,False,,2,605,False,,309,True,Vicky damota,,damota_vicky,False,F5F8FA,http://pbs.twimg.com/profile_images/1260532352071036928/4ybnjYm1_normal.jpg,,1318703606615273472,0,False,Twitter for Android,False,4745,"['Pennsylvania', 'fired', 'President', '', '19502', 'signups', '', '269', 'NOT', 'Republican', '', '219', 'vot']",Pennsylvania,fired,President,,19502,signups,,269,NOT,Republican,,219,vot,,,,,,,,,,,
679,2020-10-21 00:00:14+00:00,,en,,,19599,1721,,,933462709,2012-11-08 02:22:34+00:00,False,False,,0,71,False,,621,True,mcurley,,CURLEYQ10,False,C0DEED,http://pbs.twimg.com/profile_images/461580564441890816/ceVfslTN_normal.jpeg,,1318703606418341894,0,False,Twitter for iPhone,False,1031,"['BREAKING', 'FBI', 'possession', 'laptop', 'containing', 'Hunter', 'Bidens', 'emails', 'agree', 'Director', 'National', 'Intelligence']",BREAKING,FBI,possession,laptop,containing,Hunter,Bidens,emails,agree,Director,National,Intelligence,,,,,,,,,,,,
680,2020-10-21 00:00:14+00:00,,en,,,19053,7843,Wear a damn mask. #DeleteFacebook #BlackLivesMatter #HackingIsNotACrime,,1204778000048369664,2019-12-11 15:00:56+00:00,False,False,,0,56,False,,189,True,Bonham J,,b0nham_J,False,F5F8FA,http://pbs.twimg.com/profile_images/1204779031234777088/LGiXQWMw_normal.jpg,,1318703606623801345,0,False,Twitter for iPhone,False,0,"['My', 'five', 'year', 'old', 'whines', 'less', 'you']",My,five,year,old,whines,less,you,,,,,,,,,,,,,,,,,
681,2020-10-21 00:00:14+00:00,,en,,,9016,5569,Polka-Dot Man's Mom  #TheSuicideSquad Nurse Love  #DCStargirl + #Dopesick #ITonya #DoomPatrol #TheOutsider #Brockmire #Claws #WildOats #OfficeChristmasParty,"Atlanta, GA",25031002,2009-03-18 04:59:20+00:00,False,False,https://t.co/GAFmmGYlVp,109,5313,False,,919,False,Lynne Ashe,,lynneashe,True,000000,http://pbs.twimg.com/profile_images/1420858222836133888/UgdVui72_normal.jpg,,1318703607005458433,0,False,Twitter for iPhone,False,209,"['Not', 'sure', 'else', 'needs', 'this', 'I', 'sure', 'do', 'MondayMotivation']",Not,sure,else,needs,this,I,sure,do,MondayMotivation,,,,,,,,,,,,,,,
682,2020-10-21 00:00:15+00:00,,en,,,3693,2746,"Executive Director of https://t.co/cvpCg6xPI3, TN 1stBlack Woman Nominee for US Senate, organizer, mom&South Memphian.Let’s clean up the environment & politics","Tennessee, USA",2415806120,2014-03-28 12:00:30+00:00,False,False,https://t.co/RbZk2SVTFW,223,52083,False,,4499,True,Marquita Bradshaw,,BradshawforTN,True,C0DEED,http://pbs.twimg.com/profile_images/1450557585128452099/prkQ2vfP_normal.jpg,,1318703608075067392,0,False,Twitter for iPhone,False,628,"['This', 'year', 'chance', 'elect', 'record', 'number', 'Black', 'candidates', 'US', 'Senate', 'Please', 'consider', 'supporting', 'a']",This,year,chance,elect,record,number,Black,candidates,US,Senate,Please,consider,supporting,a,,,,,,,,,,
683,2020-10-21 00:00:15+00:00,,en,,,5,25,,,1316946442276188161,2020-10-16 03:38:00+00:00,False,False,,0,24,False,,129,True,Rachel,,RachelMCasillas,False,F5F8FA,http://pbs.twimg.com/profile_images/1316946941968867328/055QVTdi_normal.jpg,,1318703608360296450,0,False,Twitter for Android,False,14917,"['The', 'real', 'looting', 'America', '644', 'billionaires', 'becoming', '931', 'billion', 'richer', 'pandemic', 'Republicans', 'contin']",The,real,looting,America,644,billionaires,becoming,931,billion,richer,pandemic,Republicans,contin,,,,,,,,,,,
